id	latitude	longitude	scientific_name	additional_species	date	verbatim_environment	environment	identification_support	issues	initial_duplicated_form	source	media	note
164776	48.784	1.662	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164777	43.774	7.503	Nezara viridula	NA	2018-10-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164781	47.584	6.706	Leptoglossus occidentalis	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164782	45.987	4.049	Rhaphigaster nebulosa	NA	2018-10-01	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164783	48.781	2.352	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164784	46.102	5.328	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164785	49.141	6.125	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164786	48.56	7.745	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164788	43.628	1.432	Pentatomidae	NA	2018-10-19	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164790	48.4	7.463	Nezara viridula	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164791	48.598	1.511	NA	NA	2018-10-12	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164792	47.481	3.29	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164793	48.591	7.672	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164794	48.843	2.397	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164795	48.877	2.382	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164796	48.075	7.365	NA	NA	2018-10-01	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164797	43.288	5.376	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164798	47.511	-1.956	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164799	47.102	-1.822	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164800	45.627	-0.999	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164801	48.569	7.779	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164803	50.53	2.702	Rhaphigaster nebulosa	NA	2018-10-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164804	43.553	1.466	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164805	43.544	1.475	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164806	50.289	2.276	Pentatomidae	NA	2018-10-19	NA	crop	picture	poor picture definition	NA	citizen	Agiir	NA
164807	47.68	0.724	Rhaphigaster nebulosa	NA	2018-10-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164808	45.685	5.914	Halyomorpha halys	NA	2018-10-13	NA	garden	specimen	no picture	NA	citizen	Agiir	NA
164809	45.786	4.83	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164811	46.08	-0.968	Pentatomidae	NA	2018-10-19	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164812	45.786	4.83	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164814	45.165	5.717	Halyomorpha halys	NA	2018-10-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164815	43.669	4.22	Coccinellidae	NA	2018-10-19	NA	crop	picture	no issues	NA	citizen	Agiir	NA
164816	48.57	7.699	Pentatomidae	NA	2018-10-19	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164818	45.758	4.821	Pentatomidae	NA	2018-10-19	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164819	48.761	7.863	Rhaphigaster nebulosa	NA	2018-10-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164820	43.293	5.823	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164821	49.495	1.694	Pentatomidae	NA	2018-10-19	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164822	50.485	3.096	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164827	50.273	3.062	Leptoglossus occidentalis	NA	2018-10-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164831	49.299	2.92	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164836	43.619	1.303	Rhaphigaster nebulosa	NA	2018-10-17	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164837	45.723	4.814	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164838	46.711	6.192	Rhaphigaster nebulosa	NA	2018-10-19	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164839	47.335	-0.74	Pentatomidae	NA	2018-10-19	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164847	45.163	5.72	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164848	42.347	9.013	NA	NA	2018-10-16	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164849	44.844	0.513	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164850	43.288	0.963	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164851	44.72	-0.543	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164852	48.408	7.449	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164853	48.919	2.113	Leptoglossus occidentalis	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164854	44.11	1.112	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164856	48.894	2.172	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164857	45.785	3.673	Rhaphigaster nebulosa	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164858	47.27	-2.219	NA	NA	2018-10-19	NA	garden	NA	no picture	NA	citizen	Agiir	NA
164859	48.868	2.219	Halyomorpha halys	NA	2018-10-19	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164861	47.8	7.123	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164864	43.276	5.361	NA	NA	2018-10-04	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164865	49.265	6.11	Rhaphigaster nebulosa	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164867	48.889	2.325	NA	NA	2018-10-01	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164868	48.461	7.502	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164869	48.814	2.419	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164870	45.701	4.821	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164871	44.088	4.57	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164872	43.317	5.389	Pentatomidae	NA	2018-10-20	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164873	48.826	2.364	Nezara viridula	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164875	43.317	5.389	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164877	48.944	3.027	Leptoglossus occidentalis	NA	2018-10-20	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164879	48.557	7.747	Pentatomidae	NA	2018-10-20	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164880	48.883	2.307	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164881	44.793	-0.49	Halyomorpha halys	NA	2018-09-30	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164883	45.739	4.874	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164885	49.332	-0.397	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164888	48.306	4.09	Rhaphigaster nebulosa	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164889	48.489	7.68	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164890	48.102	-1.71	NA	NA	2018-10-13	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164891	45.689	4.803	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164892	48.902	2.256	Rhaphigaster nebulosa	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164893	46.379	2.501	Rhaphigaster nebulosa	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164894	47.851	-1.482	Pentatomidae	NA	2018-10-20	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
164895	45.753	4.867	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164896	45.726	4.825	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164897	50.653	4.552	Rhaphigaster nebulosa	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164898	47.926	1.931	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164899	43.809	7.485	Halyomorpha halys	NA	2018-10-20	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164900	48.826	2.344	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164901	48.868	2.093	Rhaphigaster nebulosa	NA	2018-10-13	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164902	43.689	6.982	Halyomorpha halys	NA	2018-10-20	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164903	48.823	2.287	Rhaphigaster nebulosa	NA	2018-10-13	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164904	47.202	-1.578	Rhaphigaster nebulosa	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164906	48.897	2.343	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164907	50.731	2.243	Leptoglossus occidentalis	NA	2018-10-20	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164911	48.88	2.763	Nezara viridula	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164913	48.845	2.144	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164914	44.105	2.259	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164915	48.824	2.298	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164919	48.938	6.046	Rhaphigaster nebulosa	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164920	45.823	4.83	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164922	45.94	4.79	Rhaphigaster nebulosa	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164923	49.162	2.299	Nezara viridula	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164925	46.704	2.285	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164926	45.444	-75.678	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164927	43.138	6.151	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164929	47.943	-1.656	Rhaphigaster nebulosa	NA	2018-10-20	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164931	43.128	5.921	Halyomorpha halys	NA	2018-10-20	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164932	43.611	3.855	NA	NA	2018-09-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164933	48.807	2.481	NA	NA	2018-10-17	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164937	46.078	2.93	Pentatomidae	NA	2018-10-21	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
164938	48.368	7.292	NA	NA	2018-10-08	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164939	48.884	2.308	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	duplicated form	164880	citizen	Agiir	NA
164940	43.29	5.505	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164941	48.802	1.202	Leptoglossus occidentalis	NA	2018-10-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164942	47.846	-0.997	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164945	45.952	2.974	Rhaphigaster nebulosa	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164947	49.757	2.347	NA	NA	2018-10-21	NA	garden	NA	no picture	NA	citizen	Agiir	NA
164948	48.899	2.266	NA	NA	2018-10-14	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164949	48.35	6.342	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164950	48.821	2.357	NA	NA	2018-10-21	NA	garden	NA	no picture	NA	citizen	Agiir	NA
164951	46.116	3.477	Leptoglossus occidentalis	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164953	46.555	0.317	Rhaphigaster nebulosa	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164954	46.182	6.289	Leptoglossus occidentalis	NA	2018-10-21	NA	garden	picture	screenshot	NA	citizen	Agiir	NA
164956	43.421	5.29	Dolycoris baccarum	NA	2018-10-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164960	48.028	6.773	Rhaphigaster nebulosa	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164961	47.671	7.274	Halyomorpha halys	NA	2018-10-07	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164962	48.849	2.371	Pentatomidae	NA	2018-10-21	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164963	48.826	2.344	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164964	48.832	2.475	NA	NA	2018-09-01	NA	garden	NA	no picture	NA	citizen	Agiir	NA
164965	49.642	1.586	Leptoglossus occidentalis	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164966	48.832	2.37	NA	NA	2018-10-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164967	50.637	3.035	NA	NA	2018-10-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164972	44.821	-0.58	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164974	45.548	3.741	Leptoglossus occidentalis	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164978	45.376	2.09	Rhaphigaster nebulosa	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164979	45.824	4.83	Halyomorpha halys	NA	2018-10-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164980	45.772	4.877	NA	NA	2018-10-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164981	50.615	3.161	NA	NA	2018-10-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164983	49.007	2.312	Leptoglossus occidentalis	NA	2018-10-14	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164984	46.997	3.158	Pentatomidae	NA	2018-10-21	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164985	45.682	5.9	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164986	48.954	2.888	Leptoglossus occidentalis	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164987	48.89	2.384	NA	NA	2018-10-07	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164988	48.123	-1.228	Rhaphigaster nebulosa	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164989	46.659	3.252	Rhaphigaster nebulosa	NA	2018-10-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164990	48.304	4.062	Pentatomidae	NA	2018-10-21	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
164992	48.861	2.372	NA	NA	2018-10-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
164993	48.881	2.233	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164994	47.782	-3.629	Rhaphigaster nebulosa	NA	2018-10-21	NA	garden	picture	no issues	NA	citizen	Agiir	NA
164995	48.568	7.764	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164998	48.912	2.291	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
164999	47.585	7.563	Halyomorpha halys	NA	2018-10-21	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165000	45.765	4.821	NA	NA	2018-10-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165001	49.099	6.207	NA	NA	2018-10-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165002	43.741	-0.659	NA	NA	2018-10-22	NA	garden	NA	no picture	NA	citizen	Agiir	NA
165003	46.896	4.316	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165004	50.404	2.612	Pentatomidae	NA	2018-10-22	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165005	47.038	-1.646	Nezara viridula	NA	2018-10-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165006	48.501	1.534	NA	NA	2018-10-21	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165007	43.6	6.911	Halyomorpha halys	NA	2018-10-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165008	45.809	4.831	Leptoglossus occidentalis	NA	2018-10-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165009	49.757	10.974	NA	NA	2018-10-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165014	43.679	4.816	Pentatomidae	NA	2018-10-22	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165017	48.169	-1.971	Rhaphigaster nebulosa	NA	2018-10-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165018	48.169	-1.971	Rhaphigaster nebulosa	NA	2018-10-22	NA	habitation	picture	duplicated form	165017	citizen	Agiir	NA
165019	49.735	0.292	NA	NA	2018-10-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165021	43.273	5.389	NA	NA	2018-10-15	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165022	43.269	5.385	NA	NA	2018-10-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165023	48.845	2.464	NA	NA	2018-10-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165026	48.826	2.268	Pentatomidae	NA	2018-09-15	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165027	45.786	3.098	Halyomorpha halys	NA	2018-10-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165030	48.773	2.326	NA	NA	2018-10-22	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165032	47.337	5.054	Halyomorpha halys	NA	2018-10-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165033	50.013	1.302	Rhaphigaster nebulosa	NA	2018-10-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165037	49.317	6.289	Rhaphigaster nebulosa	NA	2018-10-22	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165038	49.534	-1.454	Rhaphigaster nebulosa	NA	2018-10-22	NA	garden	picture	no issues	NA	citizen	Agiir	NA
165045	48.66	7.728	Leptoglossus occidentalis	NA	2018-10-18	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165048	48.873	2.382	Pentatomidae	NA	2018-10-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165049	48.282	7.457	Rhaphigaster nebulosa	NA	2018-10-11	NA	garden	picture	no issues	NA	citizen	Agiir	NA
165050	46.079	5.903	Leptoglossus occidentalis	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165053	49.122	1.524	NA	NA	2018-10-23	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165057	50.436	3.43	Pentatomidae	NA	2018-10-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165059	50.28	3.069	Rhaphigaster nebulosa	NA	2018-10-23	NA	garden	picture	no issues	NA	citizen	Agiir	NA
165060	50.679	3.114	Rhaphigaster nebulosa	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165061	47.673	-3.008	Rhaphigaster nebulosa	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165062	47.757	7.325	Pentatomidae	NA	2018-10-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165065	48.68	7.324	Halyomorpha halys	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165066	48.898	2.273	Pentatomidae	NA	2018-10-15	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165067	48.898	2.273	Pentatomidae	NA	2018-10-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165068	48.792	5.468	Rhaphigaster nebulosa	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165069	47.347	0.626	Rhaphigaster nebulosa	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165070	45.712	4.889	Halyomorpha halys	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165071	49.149	6.846	Rhaphigaster nebulosa	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165072	47.312	5.071	Leptoglossus occidentalis	NA	2018-10-23	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165073	45.773	4.842	Pentatomidae	NA	2018-10-23	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165075	50.386	3.594	NA	NA	2018-10-23	NA	garden	NA	no picture	NA	citizen	Agiir	NA
165076	48.881	2.264	NA	NA	2018-10-23	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165078	48.845	2.35	NA	NA	2018-10-23	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165081	43.627	3.676	Pentatomidae	NA	2018-10-24	NA	habitation	picture	screenshot	NA	citizen	Agiir	NA
165083	48.467	2.856	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165084	48.467	2.856	NA	NA	2018-10-19	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165086	43.315	5.398	NA	NA	2018-09-10	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165088	48.877	2.37	Halyomorpha halys	NA	2018-10-24	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165090	48.781	2.352	Pentatomidae	NA	2018-10-24	NA	garden	picture	poor picture definition	NA	citizen	Agiir	NA
165091	46.314	3.269	Pentatomidae	NA	2018-10-24	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165094	43.336	1.074	NA	NA	2018-10-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165095	45.18	5.757	Halyomorpha halys	NA	2018-10-24	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165096	47.134	2.502	NA	NA	2018-10-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165098	47.482	-0.562	NA	NA	2018-10-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165099	48.845	2.382	Halyomorpha halys	NA	2018-10-24	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165101	48.826	2.347	NA	NA	2018-10-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165104	47.718	-3.206	NA	NA	2018-10-20	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
165105	47.776	-3.016	Rhaphigaster nebulosa	NA	2018-10-24	NA	habitation	picture	no issues	NA	citizen	Agiir	NA
165106	47.947	0.259	Palomena prasina	NA	2018-10-24	NA	garden	picture	no issues	NA	citizen	Agiir	NA
165107	49.3	-1.483	Pentatomidae	NA	2018-10-24	NA	habitation	picture	poor picture definition	NA	citizen	Agiir	NA
165109	48.615	2.507	NA	NA	2018-10-24	NA	habitation	NA	no picture	NA	citizen	Agiir	NA
